priority_order,normalized_word,learner_rank,source_memberships,original_source_lemmas,rank_source,rank_source_version,rank_source_url,rank_source_license
1817,illustrate,1817,"[""ngsl-core""]","[""illustrate""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1818,imply,1818,"[""ngsl-core""]","[""imply""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1819,breakfast,1819,"[""ngsl-core""]","[""breakfast""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1820,temporary,1820,"[""ngsl-core""]","[""temporary""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1821,liberal,1821,"[""ngsl-core""]","[""liberal""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1822,lake,1822,"[""ngsl-core""]","[""lake""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1823,qualify,1823,"[""ngsl-core""]","[""qualify""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1824,competitive,1824,"[""ngsl-core""]","[""competitive""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1825,truly,1825,"[""ngsl-core""]","[""truly""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1826,hi,1826,"[""ngsl-core""]","[""hi""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1827,yellow,1827,"[""ngsl-core""]","[""yellow""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1828,habit,1828,"[""ngsl-core""]","[""habit""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1829,disk,1829,"[""ngsl-core""]","[""disk""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1830,core,1830,"[""ngsl-core""]","[""core""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1831,emotional,1831,"[""ngsl-core""]","[""emotional""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1832,aircraft,1832,"[""ngsl-core""]","[""aircraft""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1833,self,1833,"[""ngsl-core""]","[""self""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1834,metal,1834,"[""ngsl-core""]","[""metal""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1835,existence,1835,"[""ngsl-core""]","[""existence""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1836,bone,1836,"[""ngsl-core""]","[""bone""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1837,panel,1837,"[""ngsl-core""]","[""panel""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1838,prime,1838,"[""ngsl-core""]","[""prime""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1839,appointment,1839,"[""ngsl-core""]","[""appointment""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1840,emphasize,1840,"[""ngsl-core""]","[""emphasize""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1841,maximum,1841,"[""ngsl-core""]","[""maximum""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1842,effectively,1842,"[""ngsl-core""]","[""effectively""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1843,elsewhere,1843,"[""ngsl-core""]","[""elsewhere""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1844,bother,1844,"[""ngsl-core""]","[""bother""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1845,initiative,1845,"[""ngsl-core""]","[""initiative""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1846,sharp,1846,"[""ngsl-core""]","[""sharp""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1847,diet,1847,"[""ngsl-core""]","[""diet""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1848,motion,1848,"[""ngsl-core""]","[""motion""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1849,gray,1849,"[""ngsl-core""]","[""gray""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1850,plastic,1850,"[""ngsl-core""]","[""plastic""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1851,complicate,1851,"[""ngsl-core""]","[""complicate""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1852,discipline,1852,"[""ngsl-core""]","[""discipline""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1853,disappoint,1853,"[""ngsl-core""]","[""disappoint""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1854,boss,1854,"[""ngsl-core""]","[""boss""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1855,assumption,1855,"[""ngsl-core""]","[""assumption""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1856,freeze,1856,"[""ngsl-core""]","[""freeze""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1857,extreme,1857,"[""ngsl-core""]","[""extreme""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1858,passage,1858,"[""ngsl-core""]","[""passage""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1859,reputation,1859,"[""ngsl-core""]","[""reputation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1860,forth,1860,"[""ngsl-core""]","[""forth""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1861,negotiation,1861,"[""ngsl-core""]","[""negotiation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1862,mechanism,1862,"[""ngsl-core""]","[""mechanism""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1863,coat,1863,"[""ngsl-core""]","[""coat""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1864,democracy,1864,"[""ngsl-core""]","[""democracy""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1865,pocket,1865,"[""ngsl-core""]","[""pocket""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1866,lucky,1866,"[""ngsl-core""]","[""lucky""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1867,crash,1867,"[""ngsl-core""]","[""crash""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1868,observation,1868,"[""ngsl-core""]","[""observation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1869,meat,1869,"[""ngsl-core""]","[""meat""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1870,concentration,1870,"[""ngsl-core""]","[""concentration""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1871,implication,1871,"[""ngsl-core""]","[""implication""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1872,deserve,1872,"[""ngsl-core""]","[""deserve""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1873,unusual,1873,"[""ngsl-core""]","[""unusual""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1874,defend,1874,"[""ngsl-core""]","[""defend""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1875,classic,1875,"[""ngsl-core""]","[""classic""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1876,king,1876,"[""ngsl-core""]","[""king""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1877,interaction,1877,"[""ngsl-core""]","[""interaction""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1878,repair,1878,"[""ngsl-core""]","[""repair""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1879,collapse,1879,"[""ngsl-core""]","[""collapse""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1880,borrow,1880,"[""ngsl-core""]","[""borrow""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1881,fundamental,1881,"[""ngsl-core""]","[""fundamental""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1882,dish,1882,"[""ngsl-core""]","[""dish""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1883,abroad,1883,"[""ngsl-core""]","[""abroad""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1884,soul,1884,"[""ngsl-core""]","[""soul""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1885,capable,1885,"[""ngsl-core""]","[""capable""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1886,defeat,1886,"[""ngsl-core""]","[""defeat""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1887,presidential,1887,"[""ngsl-core""]","[""presidential""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1888,perfectly,1888,"[""ngsl-core""]","[""perfectly""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1889,enhance,1889,"[""ngsl-core""]","[""enhance""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1890,proud,1890,"[""ngsl-core""]","[""proud""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1891,emergency,1891,"[""ngsl-core""]","[""emergency""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1892,educational,1892,"[""ngsl-core""]","[""educational""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1893,distinguish,1893,"[""ngsl-core""]","[""distinguish""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1894,substantial,1894,"[""ngsl-core""]","[""substantial""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1895,nearby,1895,"[""ngsl-core""]","[""nearby""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1896,manufacturer,1896,"[""ngsl-core""]","[""manufacturer""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1897,slide,1897,"[""ngsl-core""]","[""slide""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1898,valuable,1898,"[""ngsl-core""]","[""valuable""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1899,personally,1899,"[""ngsl-core""]","[""personally""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1900,breast,1900,"[""ngsl-core""]","[""breast""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1901,cope,1901,"[""ngsl-core""]","[""cope""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1902,approximately,1902,"[""ngsl-core""]","[""approximately""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1903,accommodation,1903,"[""ngsl-core""]","[""accommodation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1904,highlight,1904,"[""ngsl-core""]","[""highlight""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1905,reporter,1905,"[""ngsl-core""]","[""reporter""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1906,climate,1906,"[""ngsl-core""]","[""climate""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1907,shirt,1907,"[""ngsl-core""]","[""shirt""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1908,exception,1908,"[""ngsl-core""]","[""exception""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1909,corporation,1909,"[""ngsl-core""]","[""corporation""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1910,chip,1910,"[""ngsl-core""]","[""chip""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1911,winner,1911,"[""ngsl-core""]","[""winner""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1912,encounter,1912,"[""ngsl-core""]","[""encounter""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1913,brown,1913,"[""ngsl-core""]","[""brown""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1914,breathe,1914,"[""ngsl-core""]","[""breathe""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1915,excuse,1915,"[""ngsl-core""]","[""excuse""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1916,partly,1916,"[""ngsl-core""]","[""partly""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
1917,tennis,1917,"[""ngsl-core""]","[""tennis""]",New General Service List,1.2,https://www.newgeneralservicelist.com/new-general-service-list,CC BY-SA 4.0
